name,taxonomy,bin_length,gc_percent,coverage,curation_status,completion_status,metagenome_id,normalized_coverage,domain
SR-VP_05_06_2024_N_middle_metabat2_6915,"RBG_13_Acidobacteria_68_16_curated, Acidobacteria, Bacteria",2947618.0,66.89,6.57,Uncurated genome,partial,n_middle,-0.5849897061464144,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_680_sub,"Gemmatimonadetes, Bacteria",3642191.0,70.86,29.32,Uncurated genome,near complete,n_middle,0.9107663383755171,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_6730_sub,"Rhizobiales, Alphaproteobacteria, Proteobacteria, Bacteria",2617000.0,65.09,13.34,Uncurated genome,partial,n_middle,0.12326350184454427,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_6703_sub,"Euryarchaeota, Archaea",2989223.0,43.29,8.55,Uncurated genome,near complete,n_middle,-0.3215722556942646,Archaea
SR-VP_05_06_2024_N_middle_metabat2_66,Archaea,599878.0,42.09,11.01,Uncurated genome,near complete,n_middle,-0.06869958790834518,Archaea
SR-VP_05_06_2024_N_middle_metabat2_659,"Gemmatimonadetes, Bacteria",3351211.0,67.72,9.09,Uncurated genome,near complete,n_middle,-0.26032863045354615,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_623_sub,"Rhizobiales, Alphaproteobacteria, Proteobacteria, Bacteria",5374660.0,59.25,10.9,Uncurated genome,near complete,n_middle,-0.0787407494078356,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_601,"Bacteroidetes, Bacteria",3820241.0,43.2,8.31,Uncurated genome,near complete,n_middle,-0.35004392977557686,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_5915,Bacteria,6817486.0,61.09,7.42,Uncurated genome,partial,n_middle,-0.4633244814636446,Bacteria
SR-VP_05_06_2024_N_middle_vamb_5378_sub,"Phycisphaerae, Planctomycetes, Bacteria",6714310.0,61.01,6.39,Uncurated genome,near complete,n_middle,-0.6127692702534902,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_42,"Acidobacteria, Bacteria",4889113.0,59.85,41.72,Uncurated genome,near complete,n_middle,1.263477091489638,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_42378,"Microgenomates, Bacteria",574748.0,49.73,3.9,Uncurated genome,partial,n_middle,-1.106526985507333,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_43,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",4186469.0,37.0,14.87,Uncurated genome,near complete,n_middle,0.23184222182913006,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_440,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",4874338.0,53.42,14.6,Uncurated genome,near complete,n_middle,0.2135179900713573,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_4736_sub,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",4110578.0,52.76,5.7,Uncurated genome,partial,n_middle,-0.727037363802429,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_4833_sub,"Thaumarchaeota, TACK, Archaea",1895660.0,37.38,12.59,Uncurated genome,partial,n_middle,0.06539930941332228,Archaea
SR-VP_05_06_2024_N_middle_metabat2_81059_sub,"Rokubacteria, Bacteria",3129184.0,67.44,9.63,Uncurated genome,partial,n_middle,-0.20262031283289916,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_490_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",5420875.0,48.44,95.11,Uncurated genome,near complete,n_middle,2.0875305778513606,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_4950_sub,Bacteria,4319682.0,65.79,5.91,Uncurated genome,near complete,n_middle,-0.6908577072249267,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_49947_sub,Bacteria,2963512.0,70.74,5.24,Uncurated genome,partial,n_middle,-0.8111820403099828,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_5261,"Bathyarchaeota, Archaea",2119172.0,45.59,5.06,Uncurated genome,megabin,n_middle,-0.8461370553435594,Archaea
SR-VP_05_06_2024_N_middle_metabat2_5285,"Actinobacteria, Actinobacteria, Bacteria",3657600.0,72.0,18.24,Uncurated genome,near complete,n_middle,0.43611344600325186,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_537_sub,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",3276669.0,56.2,45.99,Uncurated genome,near complete,n_middle,1.360920442908899,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_5632_sub,"Acidobacteria, Bacteria",4936799.0,59.0,30.28,Uncurated genome,near complete,n_middle,0.9429838899263143,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_494,"Candidatus Solibacter usitatus, Candidatus Solibacter, Solibacterales, Solibacteres, Acidobacteria, Bacteria",6378235.0,64.19,12.6,Uncurated genome,near complete,n_middle,0.06619327531449848,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_8110_sub,"Bacteroidetes, Bacteria",3490768.0,43.22,22.18,Uncurated genome,near complete,n_middle,0.6316874432792874,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_5784_sub,Bacteria,3110122.0,37.84,10.66,Uncurated genome,near complete,n_middle,-0.10100511990523531,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_813,"Thaumarchaeota, TACK, Archaea",1771372.0,36.06,25.82,Uncurated genome,near complete,n_middle,0.7836458467755629,Archaea
SR-VP_05_06_2024_N_middle_vamb_15946,Archaea,697472.0,40.88,7.64,Uncurated genome,near complete,n_middle,-0.4341059354645047,Archaea
SR-VP_05_06_2024_N_middle_vamb_163980,"Microgenomates, Bacteria",947291.0,43.51,10.33,Uncurated genome,near complete,n_middle,-0.13245125551138637,Bacteria
SR-VP_05_06_2024_N_middle_vamb_16835,"Woesebacteria, Microgenomates, Bacteria",444445.0,42.96,5.86,Uncurated genome,partial,n_middle,-0.6993539350540123,Bacteria
SR-VP_05_06_2024_N_middle_vamb_180125,Bacteria,1401429.0,49.76,12.92,Uncurated genome,near complete,n_middle,0.09127295971152227,Bacteria
SR-VP_05_06_2024_N_middle_vamb_18015,"Acidobacteriales, Acidobacteriia, Acidobacteria, Bacteria",5095968.0,60.11,21.02,Uncurated genome,near complete,n_middle,0.5779708268058714,Bacteria
SR-VP_05_06_2024_N_middle_vamb_18865_sub,"Parcubacteria, Bacteria",661947.0,48.8,4.95,Uncurated genome,partial,n_middle,-0.8681159620623347,Bacteria
SR-VP_05_06_2024_N_middle_vamb_15611,"Microgenomates, Bacteria",1534841.0,45.38,7.07,Uncurated genome,near complete,n_middle,-0.5116430587344523,Bacteria
SR-VP_05_06_2024_N_middle_vamb_28882_sub,"Acidobacteria, Bacteria",6227457.0,57.12,12.86,Uncurated genome,near complete,n_middle,0.08661818016653955,Bacteria
SR-VP_05_06_2024_N_middle_vamb_29146,"Microgenomates, Bacteria",532559.0,43.04,6.68,Uncurated genome,megabin,n_middle,-0.5683855510943794,Bacteria
SR-VP_05_06_2024_N_middle_vamb_33464,"Acidobacteria, Bacteria",4002196.0,58.5,10.45,Uncurated genome,near complete,n_middle,-0.12090156023211351,Bacteria
SR-VP_05_06_2024_N_middle_vamb_47253,"Parcubacteria, Bacteria",847887.0,53.76,8.52,Uncurated genome,near complete,n_middle,-0.32508719780170914,Bacteria
SR-VP_05_06_2024_N_middle_vamb_47630,Bacteria,4190282.0,58.0,64.69,Uncurated genome,near complete,n_middle,1.70210309141296,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_8122,Archaea,2340582.0,46.82,5.87,Uncurated genome,megabin,n_middle,-0.6976489048029284,Archaea
SR-VP_05_06_2024_N_middle_vamb_23474,Bacteria,4691634.0,55.44,74.37,Uncurated genome,near complete,n_middle,1.8415490960722751,Bacteria
SR-VP_05_06_2024_N_middle_vamb_15465,"Acidobacteria, Bacteria",4218456.0,62.46,14.02,Uncurated genome,near complete,n_middle,0.17298134296351053,Bacteria
SR-VP_05_06_2024_N_middle_vamb_22291,"Gammaproteobacteria, Proteobacteria, Bacteria",3100642.0,58.2,34.68,Uncurated genome,near complete,n_middle,1.0786596132694073,Bacteria
SR-VP_05_06_2024_N_middle_vamb_13921,"Microgenomates, Bacteria",999115.0,41.85,6.49,Uncurated genome,near complete,n_middle,-0.597241007926935,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_8228_sub,Archaea,1194896.0,49.98,42.4,Uncurated genome,partial,n_middle,1.2796448235949787,Archaea
SR-VP_05_06_2024_N_middle_vamb_14249,Bacteria,3177869.0,61.4,11.63,Uncurated genome,near complete,n_middle,-0.013915572112360497,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_84,"Acidobacteria, Bacteria",4861610.0,58.69,11.8,Uncurated genome,near complete,n_middle,0.0005959928286856098,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_845_sub,"Rokubacteria, Bacteria",5642829.0,70.77,35.29,Uncurated genome,near complete,n_middle,1.096096099044245,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_9243,"Betaproteobacteria, Proteobacteria, Bacteria",4564550.0,60.16,7.66,Uncurated genome,partial,n_middle,-0.43149155489043345,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_9287,"Elusimicrobia, Elusimicrobia, Bacteria",3143126.0,59.16,6.35,Uncurated genome,near complete,n_middle,-0.6190487257383335,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_963_sub,Bacteria,9715859.0,55.86,9.5,Uncurated genome,near complete,n_middle,-0.21621174003643828,Bacteria
SR-VP_05_06_2024_N_middle_Candidatus_Methanoperedens_presumed_Black_host_44_15,"Black_host_Methanoperedens_contigs_Illumina_by_Np_final, Euryarchaeota, Archaea",2401564.0,44.02,15.32,Uncurated genome,near complete,n_middle,0.2616556256695115,Archaea
SR-VP_05_06_2024_N_middle_metabat2_9825,"Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria",2435671.0,64.12,17.07,Uncurated genome,near complete,n_middle,0.36981899816341546,Bacteria
SR-VP_05_06_2024_N_middle_metabat2_9934_sub,Archaea,1943667.0,51.84,8.0,Uncurated genome,near complete,n_middle,-0.38806199696309784,Archaea
SR-VP_05_06_2024_N_middle_vamb_11082_sub,"Euryarchaeota, Archaea",2086391.0,54.33,6.49,Uncurated genome,near complete,n_middle,-0.597241007926935,Archaea
SR-VP_05_06_2024_N_middle_vamb_11461,"Verrucomicrobia, Bacteria",5049618.0,59.81,13.13,Uncurated genome,near complete,n_middle,0.10739614967177147,Bacteria
SR-VP_05_06_2024_N_middle_vamb_11586,Bacteria,3803566.0,52.8,9.75,Uncurated genome,near complete,n_middle,-0.19023625363317764,Bacteria
SR-VP_05_06_2024_N_middle_vamb_12172_sub,Bacteria,7207537.0,58.69,24.12,Uncurated genome,near complete,n_middle,0.7155378332160511,Bacteria
SR-VP_05_06_2024_N_top_vamb_26933_sub,Archaea,664673.0,40.32,7.41,Uncurated genome,partial,n_top,-0.5214788920768667,Archaea
SR-VP_05_06_2024_N_top_vamb_35563,Bacteria,7803778.0,58.83,37.7,Uncurated genome,near complete,n_top,1.1053507630691026,Bacteria
SR-VP_05_06_2024_N_top_vamb_2554,"Bacteroidetes, Bacteria",3513281.0,42.79,7.48,Uncurated genome,near complete,n_top,-0.5120765393984765,Bacteria
SR-VP_05_06_2024_N_top_vamb_28208,"Microgenomates, Bacteria",1114549.0,42.02,8.52,Uncurated genome,near complete,n_top,-0.3818929905436379,Bacteria
SR-VP_05_06_2024_N_top_vamb_28638,"Deltaproteobacteria, Proteobacteria, Bacteria",691173.0,53.37,10.62,Uncurated genome,partial,n_top,-0.1615703155710695,Bacteria
SR-VP_05_06_2024_N_top_vamb_31579,Archaea,704791.0,32.79,6.25,Uncurated genome,partial,n_top,-0.6917278676365521,Archaea
SR-VP_05_06_2024_N_top_vamb_31965,"Levybacteria, Microgenomates, Bacteria",555370.0,39.9,7.62,Uncurated genome,partial,n_top,-0.49353296168630756,Bacteria
SR-VP_05_06_2024_N_top_vamb_26274_sub,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",1797988.0,56.79,14.97,Uncurated genome,partial,n_top,0.18173886704667463,Bacteria
SR-VP_05_06_2024_N_top_vamb_42274,"Acidobacteriales, Acidobacteriia, Acidobacteria, Bacteria",4515916.0,59.84,19.4,Uncurated genome,near complete,n_top,0.44096373468441996,Bacteria
SR-VP_05_06_2024_N_top_vamb_4837,"Phycisphaerae, Planctomycetes, Bacteria",6439181.0,60.66,5.0,Uncurated genome,near complete,n_top,-0.9148714189507621,Bacteria
SR-VP_05_06_2024_N_top_vamb_43181,Archaea,638087.0,45.98,10.48,Uncurated genome,near complete,n_top,-0.17484065249196634,Archaea
SR-VP_05_06_2024_N_top_vamb_45132,Bacteria,4183937.0,58.0,67.32,Uncurated genome,near complete,n_top,1.6851480379377426,Bacteria
SR-VP_05_06_2024_N_top_vamb_47114,"Microgenomates, Bacteria",785467.0,42.64,10.73,Uncurated genome,megabin,n_top,-0.15126577474225522,Bacteria
SR-VP_05_06_2024_N_top_vamb_5481,"Proteobacteria, Bacteria",3798430.0,58.96,25.42,Uncurated genome,near complete,n_top,0.7112269343764459,Bacteria
SR-VP_05_06_2024_N_top_vamb_5902,"Methylophilales, Betaproteobacteria, Proteobacteria, Bacteria",2616073.0,53.0,6.56,Uncurated genome,near complete,n_top,-0.6433187284288648,Bacteria
SR-VP_05_06_2024_N_top_vamb_24375,Archaea,1195380.0,49.81,15.41,Uncurated genome,near complete,n_top,0.21070731794716213,Archaea
SR-VP_05_06_2024_N_top_vamb_55295,"Woesebacteria, Microgenomates, Bacteria",570479.0,43.23,8.27,Uncurated genome,near complete,n_top,-0.41167482234926256,Bacteria
SR-VP_05_06_2024_N_top_Parcubacteria_Uhrbacteria_61_159,"Parcubacteria, Bacteria",1220067.0,60.83,159.24,Uncurated genome,near complete,n_top,2.546103166747254,Bacteria
SR-VP_05_06_2024_N_top_vamb_20026,"Microgenomates, Bacteria",1024002.0,43.25,8.06,Uncurated genome,near complete,n_top,-0.4373957748663253,Bacteria
SR-VP_05_06_2024_N_top_vamb_10600,"Gemmatimonadetes, Bacteria",4153672.0,72.34,23.65,Uncurated genome,near complete,n_top,0.6390537835530794,Bacteria
SR-VP_05_06_2024_N_top_Candidatus_Methanoperedens_44_7,"Euryarchaeota, Archaea",2224216.0,44.49,6.98,Uncurated genome,partial,n_top,-0.5812604146105811,Archaea
SR-VP_05_06_2024_N_top_vamb_6112,Bacteria,3059542.0,66.1,14.33,Uncurated genome,near complete,n_top,0.1380459104552183,Bacteria
SR-VP_05_06_2024_N_top_vamb_10064,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",3768240.0,56.58,8.14,Uncurated genome,near complete,n_top,-0.4275191513704133,Bacteria
SR-VP_05_06_2024_N_top_vamb_10157,"Gemmatimonadetes, Bacteria",3370731.0,66.31,38.72,Uncurated genome,near complete,n_top,1.1320469310235137,Bacteria
SR-VP_05_06_2024_N_top_vamb_10210,"Gammaproteobacteria, Proteobacteria, Bacteria",2952263.0,58.3,34.58,Uncurated genome,near complete,n_top,1.0189661488702821,Bacteria
SR-VP_05_06_2024_N_top_vamb_10407_sub,"Euryarchaeota, Archaea",2752811.0,66.38,110.43,Uncurated genome,near complete,n_top,2.180072504674177,Archaea
SR-VP_05_06_2024_N_top_vamb_10836_sub,"Bacteroidetes, Bacteria",4207541.0,40.85,7.86,Uncurated genome,near complete,n_top,-0.46252272494374713,Bacteria
SR-VP_05_06_2024_N_top_vamb_11423,"Nitrospirae, Bacteria",3671579.0,54.73,30.85,Uncurated genome,near complete,n_top,0.9048274189665344,Bacteria
SR-VP_05_06_2024_N_top_vamb_11858,"Amesbacteria, Microgenomates, Bacteria",1020256.0,50.44,10.66,Uncurated genome,near complete,n_top,-0.15781091264716407,Bacteria
SR-VP_05_06_2024_N_top_vamb_19211,"Euryarchaeota, Archaea",1643001.0,67.06,11.65,Uncurated genome,near complete,n_top,-0.0690031513731526,Archaea
SR-VP_05_06_2024_N_top_vamb_12091_sub,"Thaumarchaeota, TACK, Archaea",2040584.0,36.26,14.8,Uncurated genome,megabin,n_top,0.1703178493852069,Archaea
SR-VP_05_06_2024_N_top_vamb_14311,"Deltaproteobacteria, Proteobacteria, Bacteria",9185157.0,54.71,11.04,Uncurated genome,near complete,n_top,-0.12278429053591333,Bacteria
SR-VP_05_06_2024_N_top_vamb_14634,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",3825037.0,37.16,8.28,Uncurated genome,near complete,n_top,-0.4104663629876941,Bacteria
SR-VP_05_06_2024_N_top_vamb_14806,"Microgenomates, Bacteria",760686.0,40.01,6.61,Uncurated genome,partial,n_top,-0.6357256775212674,Bacteria
SR-VP_05_06_2024_N_top_vamb_14936,"Bacteroidetes, Bacteria",4802296.0,46.67,10.07,Uncurated genome,near complete,n_top,-0.21474862465439148,Bacteria
SR-VP_05_06_2024_N_top_vamb_15536,"Parcubacteria, Bacteria",570359.0,47.43,6.81,Uncurated genome,near complete,n_top,-0.6059172112234414,Bacteria
SR-VP_05_06_2024_N_top_vamb_16342,"Microgenomates, Bacteria",905482.0,39.43,6.8,Uncurated genome,near complete,n_top,-0.6073867192028013,Bacteria
SR-VP_05_06_2024_N_top_vamb_16451,"Rhizobiales, Alphaproteobacteria, Proteobacteria, Bacteria",4627481.0,59.74,22.95,Uncurated genome,near complete,n_top,0.6090086051216916,Bacteria
SR-VP_05_06_2024_N_top_vamb_16906_sub,Bacteria,5520852.0,56.35,47.6,Uncurated genome,near complete,n_top,1.3385234298525122,Bacteria
SR-VP_05_06_2024_N_top_vamb_12982,Bacteria,6091322.0,65.15,20.48,Uncurated genome,near complete,n_top,0.49513946878644477,Bacteria
SR-VP_05_06_2024_N_top_metabat2_10272,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",3803050.0,54.17,5.49,Uncurated genome,near complete,n_top,-0.821381075863423,Bacteria
SR-VP_05_06_2024_N_top_vamb_7232,"Acidobacteria, Bacteria",4168696.0,62.45,13.85,Uncurated genome,near complete,n_top,0.10397590124848533,Bacteria
SR-VP_05_06_2024_N_top_Vermilion_Borg_35_3,"Green_Borg_SRVP_2020_100_cm_2_FINAL-FINAL, Green, Borg, ECE",66528.0,34.53,2.8,Uncurated genome,partial,n_top,-1.4946899142037042,Borg
SR-VP_05_06_2024_N_top_Purple_Borg_36_3,"PURPLE_Borg_SRVP18_trench_6_60cm_32_41_complete, Purple, Borg, ECE",4284.0,36.04,2.57,Uncurated genome,partial,n_top,-1.580403432477734,Borg
SR-VP_05_06_2024_N_top_Borg_candidates,"Borg, ECE",926486.0,42.99,4.06,Uncurated genome,partial,n_top,-1.1231263577712212,Borg
Saturn_mini-Borg_82kb_SR-VP_05_06_2024_N_top_32_38_complete,"mini-Borg, ECE",82627.0,32.25,38.0,Auto curated genome,partial,n_top,1.1132768283415233,Borg
SR-VP_05_06_2024_N_top_HMp_plasmid-like_38_7,"Euryarchaeota, Archaea",11821.0,38.07,7.25,Uncurated genome,partial,n_top,-0.543307862518279,Archaea
SR-VP_05_06_2024_N_top_HMp_plasmid-like_41_5,"Euryarchaeota, Archaea",152219.0,41.03,5.14,Uncurated genome,partial,n_top,-0.8872562519177887,Archaea
SR-VP_05_06_2024_N_top_scaffold_11797,ece_26_1334,,,380.62,,,n_top,3.417492170704019,ece_26_1334
SR-VP_05_06_2024_N_top_metabat2_99,Bacteria,1402734.0,49.77,11.32,Uncurated genome,near complete,n_top,-0.09773825860982566,Bacteria
SR-VP_05_06_2024_N_top_Pink_Borg_32_12,"Borg, ECE",862336.0,31.84,12.23,Uncurated genome,partial,n_top,-0.020417381685781333,Borg
SR-VP_05_06_2024_N_top_Oxblood_Borg_33_3,"Borg, ECE",319626.0,33.34,3.35,Uncurated genome,partial,n_top,-1.3153489855478873,Borg
SR-VP_05_06_2024_N_top_Green_Borg_33_2,"Green_Borg_SRVP_2020_100_cm_2_FINAL-FINAL, Green, Borg, ECE",1419.0,32.91,1.59,Uncurated genome,partial,n_top,-2.060575315152722,Borg
SR-VP_05_06_2024_N_top_vamb_74598,"Kaiserbacteria, Parcubacteria, Bacteria",479462.0,56.41,6.19,Uncurated genome,partial,n_top,-0.7013742446883575,Bacteria
SR-VP_05_06_2024_N_top_vamb_7662,"Parcubacteria, Bacteria",946941.0,51.68,10.72,Uncurated genome,near complete,n_top,-0.1521981757422064,Bacteria
SR-VP_05_06_2024_N_top_vamb_7742,"Acidobacteria, Bacteria",5220412.0,59.03,14.9,Uncurated genome,near complete,n_top,0.17705188156655094,Bacteria
SR-VP_05_06_2024_N_top_vamb_78830,Archaea,1367830.0,54.4,9.47,Uncurated genome,near complete,n_top,-0.2761804241868755,Archaea
SR-VP_05_06_2024_N_top_vamb_8040,"Bacteroidetes, Bacteria",3428338.0,41.54,10.4,Uncurated genome,near complete,n_top,-0.18250352523753532,Bacteria
SR-VP_05_06_2024_N_top_vamb_8165_sub,Bacteria,3512515.0,53.06,9.75,Uncurated genome,near complete,n_top,-0.2470420463751064,Bacteria
SR-VP_05_06_2024_N_top_vamb_8519,Archaea,2231155.0,48.31,10.81,Uncurated genome,partial,n_top,-0.1438376997337456,Archaea
SR-VP_05_06_2024_N_top_vamb_8870_sub,"Betaproteobacteria, Proteobacteria, Bacteria",2203507.0,61.0,9.28,Uncurated genome,partial,n_top,-0.296447784586753,Bacteria
SR-VP_05_06_2024_N_top_vamb_9028_sub,Archaea,2257503.0,48.35,8.85,Uncurated genome,near complete,n_top,-0.3438918723650244,Archaea
SR-VP_05_06_2024_N_top_vamb_9978_sub,Archaea,1857057.0,59.56,8.47,Uncurated genome,near complete,n_top,-0.38777882272089936,Archaea
SR-VP_05_06_2024_N_top_Jupiter_mini-Borg_32_4,"Borg, ECE",56793.0,32.19,4.27,Uncurated genome,partial,n_top,-1.0726955041443293,Borg
SR-VP_05_06_2024_N_top_Jupiter_mini-Borg_34_175,"Borg, ECE",52010.0,34.46,175.46,Uncurated genome,partial,n_top,2.643101765315375,Borg
SR-VP_05_06_2024_N_top_Jupiter_mini-Borg_34_4,"FINAL_Emerald_Borg_35_17_with_NANOPORE_100cm-2_curated, Emerald, Borg, ECE",1818.0,34.49,3.58,Uncurated genome,partial,n_top,-1.2489465309722534,Borg
SR-VP_05_06_2024_N_top_Mercury_mini-Borg_36_2,"Borg, ECE",4008.0,36.25,2.49,Uncurated genome,partial,n_top,-1.6120266209082459,Borg
SR-VP_05_06_2024_N_top_Black_Borg_32_37,"BLACK-SR-VP_26_10_2019_C_40cm_scaffold_23_FINAL_IR, Black, Borg, ECE",936063.0,32.28,37.13,Uncurated genome,partial,n_top,1.0901159368041262,Borg
SR-VP_05_06_2024_N_top_Gemmatimonadetes_70_467,"Gemmatimonadetes, Bacteria",3735672.0,70.38,466.81,Uncurated genome,near complete,n_top,3.621612991248809,Bacteria
SR-VP_05_06_2024_N_top_metabat2_97,"Parcubacteria, Bacteria",880693.0,50.27,8.74,Uncurated genome,near complete,n_top,-0.3563991417174184,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_150_sub,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",173966.0,56.82,23.57,Uncurated genome,partial,n_top,0.6356653855631773,Bacteria
SR-VP_05_06_2024_N_top_metabat2_9063,"Chlamydiia, Chlamydiae, Bacteria",1848941.0,49.89,5.77,Uncurated genome,near complete,n_top,-0.7716372508648541,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_61_sub,"Chloroflexi, Bacteria",6825848.0,52.14,9.85,Uncurated genome,near complete,n_top,-0.23683787620086472,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_60,"Acidobacteria, Bacteria",5205399.0,63.59,31.24,Uncurated genome,near complete,n_top,0.9173899935866228,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_59,"Acidobacteriales, Acidobacteriia, Acidobacteria, Bacteria",4027173.0,61.7,25.5,Uncurated genome,near complete,n_top,0.714369120779518,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_58_sub,"Thaumarchaeota, TACK, Archaea",535972.0,38.97,15.56,Uncurated genome,partial,n_top,0.2203941873653834,Archaea
SR-VP_05_06_2024_N_top_maxbin2_48,"Deltaproteobacteria, Proteobacteria, Bacteria",3227151.0,47.98,24.25,Uncurated genome,partial,n_top,0.6641072859986297,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_47,"Deltaproteobacteria, Proteobacteria, Bacteria",3548908.0,47.64,11.77,Uncurated genome,partial,n_top,-0.05875541011267682,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_468,"Parcubacteria, Bacteria",642890.0,45.82,32.68,Uncurated genome,near complete,n_top,0.9624539386069397,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_467,"Alphaproteobacteria, Proteobacteria, Bacteria",2127298.0,57.54,32.39,Uncurated genome,near complete,n_top,0.9535404017983757,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_464_sub,"Methylophilales, Betaproteobacteria, Proteobacteria, Bacteria",3176382.0,57.64,16.28,Uncurated genome,near complete,n_top,0.2656280291895321,Bacteria
SR-VP_05_06_2024_N_top_Gracilibacteria_46_18,Bacteria,1317870.0,46.51,18.32,Uncurated genome,near complete,n_top,0.383684027861122,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_46,"Rhodospirillales, Alphaproteobacteria, Proteobacteria, Bacteria",2822960.0,60.58,38.6,Uncurated genome,near complete,n_top,1.1289429450859227,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_455_sub,"Bacteroidetes, Bacteria",4608414.0,40.01,4.97,Uncurated genome,near complete,n_top,-0.920889491276325,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_452,"Candidatus Methylomirabilis oxyfera, Candidatus Methylomirabilis, Bacteria",2688333.0,59.13,30.85,Uncurated genome,near complete,n_top,0.9048274189665344,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_442_sub,"Parcubacteria, Bacteria",892872.0,44.35,5.02,Uncurated genome,partial,n_top,-0.9108793976812246,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_433,Bacteria,5537734.0,61.13,5.83,Uncurated genome,near complete,n_top,-0.7612923310224613,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_432,"Chloroflexi, Bacteria",4512130.0,52.37,5.26,Uncurated genome,near complete,n_top,-0.8641783046352438,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_42_sub,Bacteria,3482387.0,68.4,64.13,Uncurated genome,near complete,n_top,1.6366029417759087,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_407,"Nomurabacteria, Parcubacteria, Bacteria",703791.0,39.25,27.18,Uncurated genome,near complete,n_top,0.7781720773381351,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_63_sub,"Acidobacteria, Bacteria",5877344.0,58.07,6.72,Uncurated genome,near complete,n_top,-0.6192211768498042,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_6_sub,"Acidobacteria, Bacteria",5876449.0,58.91,27.16,Uncurated genome,near complete,n_top,0.7774359713056329,Bacteria
SR-VP_05_06_2024_N_top_maxbin2_7_sub,"Euryarchaeota, Archaea",2965186.0,65.45,84.23,Uncurated genome,near complete,n_top,1.9092418209424098,Archaea
SR-VP_05_06_2024_N_top_metabat2_13512,Bacteria,708218.0,38.62,4.98,Uncurated genome,partial,n_top,-0.9188794403483007,Bacteria
SR-VP_05_06_2024_N_top_metabat2_13451,Bacteria,3881885.0,70.96,7.73,Uncurated genome,near complete,n_top,-0.4792004687855318,Bacteria
SR-VP_05_06_2024_N_top_metabat2_1345,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",3298934.0,56.17,41.32,Uncurated genome,near complete,n_top,1.1970373128665757,Bacteria
