,host_genome_id,symbiont_genome_id,host_relative_abundance,symbiont_relative_abundance,location,pair_id
744,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_N_top.metabat2.66,0.083614536,0.008018212,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_N_top.metabat2.66
745,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_N_top.metabat2.808,0.083614536,0.025225144,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_N_top.metabat2.808
746,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_N_top.vamb.31579,0.083614536,0.014427351,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_N_top.vamb.31579
747,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_N_top.vamb.67301,0.083614536,0.01879308,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_N_top.vamb.67301
748,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_N_top.vamb.78830,0.083614536,0.028937353,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_N_top.vamb.78830
749,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.083614536,0.60396487,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
750,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.083614536,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.metabat2.10564
751,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.083614536,0.030303156,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.metabat2.12185
752,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.083614536,0.022463448,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.metabat2.17799
753,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.083614536,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.metabat2.17911
754,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.083614536,0.0073095867,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.metabat2.230
755,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.083614536,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.metabat2.3173
756,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.083614536,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.metabat2.32
757,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.083614536,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.metabat2.9446
758,SR-VP_05_06_2024_N_top.maxbin2.273,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.083614536,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.273:SR-VP_05_06_2024_ck_bottom.vamb.32333
759,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_N_top.metabat2.43498,0.051370926,0.019241897,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_N_top.metabat2.43498
760,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_N_top.metabat2.526,0.051370926,0.17260557,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_N_top.metabat2.526
761,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_N_top.metabat2.60,0.051370926,0.039006647,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_N_top.metabat2.60
762,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_N_top.metabat2.66,0.051370926,0.008018212,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_N_top.metabat2.66
763,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_N_top.metabat2.808,0.051370926,0.025225144,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_N_top.metabat2.808
764,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_N_top.vamb.31579,0.051370926,0.014427351,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_N_top.vamb.31579
765,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_N_top.vamb.67301,0.051370926,0.01879308,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_N_top.vamb.67301
766,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_N_top.vamb.78830,0.051370926,0.028937353,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_N_top.vamb.78830
767,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.051370926,0.60396487,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
768,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.051370926,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.metabat2.10564
769,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.051370926,0.030303156,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.metabat2.12185
770,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.051370926,0.022463448,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.metabat2.17799
771,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.051370926,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.metabat2.17911
772,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.051370926,0.0073095867,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.metabat2.230
773,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.051370926,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.metabat2.3173
774,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.051370926,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.metabat2.32
775,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.051370926,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.metabat2.9446
776,SR-VP_05_06_2024_N_top.maxbin2.40,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.051370926,0.0,middle,SR-VP_05_06_2024_N_top.maxbin2.40:SR-VP_05_06_2024_ck_bottom.vamb.32333
777,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_N_top.metabat2.526,0.06879191,0.17260557,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_N_top.metabat2.526
778,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_N_top.metabat2.60,0.06879191,0.039006647,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_N_top.metabat2.60
779,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_N_top.metabat2.66,0.06879191,0.008018212,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_N_top.metabat2.66
780,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_N_top.metabat2.808,0.06879191,0.025225144,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_N_top.metabat2.808
781,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_N_top.vamb.31579,0.06879191,0.014427351,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_N_top.vamb.31579
782,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_N_top.vamb.67301,0.06879191,0.01879308,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_N_top.vamb.67301
783,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_N_top.vamb.78830,0.06879191,0.028937353,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_N_top.vamb.78830
784,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.06879191,0.60396487,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
785,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.06879191,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.metabat2.10564
786,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.06879191,0.030303156,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.metabat2.12185
787,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.06879191,0.022463448,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.metabat2.17799
788,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.06879191,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.metabat2.17911
789,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.06879191,0.0073095867,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.metabat2.230
790,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.06879191,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.metabat2.3173
791,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.06879191,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.metabat2.32
792,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.06879191,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.metabat2.9446
793,SR-VP_05_06_2024_N_top.metabat2.10783,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.06879191,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.10783:SR-VP_05_06_2024_ck_bottom.vamb.32333
794,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_N_top.metabat2.60,0.02753333,0.039006647,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_N_top.metabat2.60
795,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_N_top.metabat2.66,0.02753333,0.008018212,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_N_top.metabat2.66
796,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_N_top.metabat2.808,0.02753333,0.025225144,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_N_top.metabat2.808
797,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_N_top.vamb.31579,0.02753333,0.014427351,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_N_top.vamb.31579
798,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_N_top.vamb.67301,0.02753333,0.01879308,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_N_top.vamb.67301
799,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_N_top.vamb.78830,0.02753333,0.028937353,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_N_top.vamb.78830
800,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.02753333,0.60396487,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
801,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.02753333,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.metabat2.10564
802,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.02753333,0.030303156,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.metabat2.12185
803,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.02753333,0.022463448,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.metabat2.17799
804,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.02753333,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.metabat2.17911
805,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.02753333,0.0073095867,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.metabat2.230
806,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.02753333,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.metabat2.3173
807,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.02753333,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.metabat2.32
808,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.02753333,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.metabat2.9446
809,SR-VP_05_06_2024_N_top.metabat2.180,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.02753333,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.180:SR-VP_05_06_2024_ck_bottom.vamb.32333
810,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_N_top.metabat2.66,0.028487602,0.008018212,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_N_top.metabat2.66
811,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_N_top.metabat2.808,0.028487602,0.025225144,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_N_top.metabat2.808
812,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_N_top.vamb.31579,0.028487602,0.014427351,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_N_top.vamb.31579
813,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_N_top.vamb.67301,0.028487602,0.01879308,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_N_top.vamb.67301
814,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_N_top.vamb.78830,0.028487602,0.028937353,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_N_top.vamb.78830
815,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.028487602,0.60396487,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
816,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.028487602,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.metabat2.10564
817,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.028487602,0.030303156,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.metabat2.12185
818,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.028487602,0.022463448,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.metabat2.17799
819,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.028487602,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.metabat2.17911
820,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.028487602,0.0073095867,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.metabat2.230
821,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.028487602,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.metabat2.3173
822,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.028487602,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.metabat2.32
823,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.028487602,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.metabat2.9446
824,SR-VP_05_06_2024_N_top.metabat2.2046,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.028487602,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.2046:SR-VP_05_06_2024_ck_bottom.vamb.32333
825,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_N_top.metabat2.808,0.23690228,0.025225144,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_N_top.metabat2.808
826,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_N_top.vamb.31579,0.23690228,0.014427351,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_N_top.vamb.31579
827,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_N_top.vamb.67301,0.23690228,0.01879308,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_N_top.vamb.67301
828,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_N_top.vamb.78830,0.23690228,0.028937353,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_N_top.vamb.78830
829,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.23690228,0.60396487,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
830,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.23690228,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.metabat2.10564
831,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.23690228,0.030303156,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.metabat2.12185
832,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.23690228,0.022463448,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.metabat2.17799
833,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.23690228,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.metabat2.17911
834,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.23690228,0.0073095867,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.metabat2.230
835,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.23690228,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.metabat2.3173
836,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.23690228,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.metabat2.32
837,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.23690228,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.metabat2.9446
838,SR-VP_05_06_2024_N_top.metabat2.249,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.23690228,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.249:SR-VP_05_06_2024_ck_bottom.vamb.32333
839,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_N_top.vamb.31579,0.032170977,0.014427351,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_N_top.vamb.31579
840,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_N_top.vamb.67301,0.032170977,0.01879308,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_N_top.vamb.67301
841,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_N_top.vamb.78830,0.032170977,0.028937353,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_N_top.vamb.78830
842,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.032170977,0.60396487,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
843,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.032170977,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.metabat2.10564
844,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.032170977,0.030303156,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.metabat2.12185
845,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.032170977,0.022463448,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.metabat2.17799
846,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.032170977,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.metabat2.17911
847,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.032170977,0.0073095867,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.metabat2.230
848,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.032170977,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.metabat2.3173
849,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.032170977,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.metabat2.32
850,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.032170977,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.metabat2.9446
851,SR-VP_05_06_2024_N_top.metabat2.290,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.032170977,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.290:SR-VP_05_06_2024_ck_bottom.vamb.32333
852,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.024995627,0.01879308,middle,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_N_top.vamb.67301
853,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.024995627,0.028937353,middle,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_N_top.vamb.78830
854,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.024995627,0.60396487,middle,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
855,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.024995627,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
856,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.024995627,0.030303156,middle,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_ck_bottom.metabat2.12185
857,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.024995627,0.022463448,middle,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17799
858,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.024995627,0.0,middle,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
859,SR-VP_05_06_2024_N_top.metabat2.29790_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.024995627,0.0073095867,middle,SR-VP_05_06_2024_N_top.metabat2.29790_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
